NCRAS_Draw	Stage	Months	CSS	Age
Uterus	II	2.003999948501587	0.9977521514892578	60-64
Uterus	II	3	0.9949292755126953	60-64
Uterus	II	3.996000051498413	0.9954418182373047	60-64
Uterus	II	5.003999948501587	0.9959539794921874	60-64
Uterus	II	6	0.9964658355712891	60-64
Uterus	II	9	0.9871783447265625	60-64
Uterus	II	12	0.9773196411132813	60-64
Uterus	II	15	0.9750146484375	60-64
Uterus	II	18	0.9725193023681641	60-64
Uterus	II	21	0.9698009490966797	60-64
Uterus	II	24	0.9576605987548829	60-64
Uterus	II	27	0.939980239868164	60-64
Uterus	II	30	0.9261647033691406	60-64
Uterus	II	33	0.9051338195800781	60-64
Uterus	II	36	0.8945420074462891	60-64
Uterus	II	39	0.88942626953125	60-64
Uterus	II	42	0.8836546325683594	60-64
Uterus	II	45	0.8689351654052735	60-64
Uterus	II	48	0.870639419555664	60-64
Uterus	II	51	0.8523226165771485	60-64
Uterus	II	54	0.8541403961181641	60-64
Uterus	II	57	0.8559372711181641	60-64
Uterus	II	60	0.839957275390625	60-64
Uterus	III	0.9959999620914459	0.9985091400146484	60-64
Uterus	III	2.003999948501587	0.9909205627441406	60-64
Uterus	III	3	0.9790889739990234	60-64
Uterus	III	3.996000051498413	0.9711640167236328	60-64
Uterus	III	5.003999948501587	0.9673520660400391	60-64
Uterus	III	6	0.9569003295898437	60-64
Uterus	III	9	0.9269542694091797	60-64
Uterus	III	12	0.8932880401611328	60-64
Uterus	III	15	0.8551206970214844	60-64
Uterus	III	18	0.8218721771240234	60-64
Uterus	III	21	0.7972789764404297	60-64
Uterus	III	24	0.7892866516113282	60-64
Uterus	III	27	0.771079330444336	60-64
Uterus	III	30	0.738239517211914	60-64
Uterus	III	33	0.7284223175048828	60-64
Uterus	III	36	0.6972074890136719	60-64
Uterus	III	39	0.680625	60-64
Uterus	III	42	0.6670004272460938	60-64
Uterus	III	45	0.6627832794189453	60-64
Uterus	III	48	0.6389263916015625	60-64
Uterus	III	51	0.6183684921264648	60-64
Uterus	III	54	0.6114901733398438	60-64
Uterus	III	57	0.5937133026123047	60-64
Uterus	III	60	0.5829615020751953	60-64
Uterus	IV	0.9959999620914459	0.9453079223632812	60-64
Uterus	IV	2.003999948501587	0.8903605651855468	60-64
Uterus	IV	3	0.8417098999023438	60-64
Uterus	IV	3.996000051498413	0.7955337524414062	60-64
Uterus	IV	5.003999948501587	0.7740142822265625	60-64
Uterus	IV	6	0.744764175415039	60-64
Uterus	IV	9	0.654554214477539	60-64
Uterus	IV	12	0.5592808151245117	60-64
Uterus	IV	15	0.49228610992431643	60-64
Uterus	IV	18	0.45290321350097656	60-64
Uterus	IV	21	0.42060218811035155	60-64
Uterus	IV	24	0.38059894561767577	60-64
Uterus	IV	27	0.3703296661376953	60-64
Uterus	IV	30	0.3185222816467285	60-64
Uterus	IV	33	0.3125812339782715	60-64
Uterus	IV	36	0.29774812698364256	60-64
Uterus	IV	39	0.27244905471801756	60-64
Uterus	IV	42	0.27302080154418945	60-64
Uterus	IV	45	0.27358877182006835	60-64
Uterus	IV	48	0.22811412811279297	60-64
Uterus	IV	51	0.21583721160888672	60-64
Uterus	IV	54	0.21628753662109376	60-64
Uterus	IV	57	0.21672710418701172	60-64
Uterus	IV	60	0.21715187072753905	60-64
Uterus	Unknown/missing	0.9959999620914459	0.9207801818847656	60-64
Uterus	Unknown/missing	2.003999948501587	0.9055019378662109	60-64
Uterus	Unknown/missing	3	0.8899754333496094	60-64
Uterus	Unknown/missing	3.996000051498413	0.8660923767089844	60-64
Uterus	Unknown/missing	5.003999948501587	0.8583062744140625	60-64
Uterus	Unknown/missing	6	0.8476203918457031	60-64
Uterus	Unknown/missing	9	0.829051513671875	60-64
Uterus	Unknown/missing	12	0.8098350524902344	60-64
Uterus	Unknown/missing	15	0.7865823364257812	60-64
Uterus	Unknown/missing	18	0.7651717376708984	60-64
Uterus	Unknown/missing	21	0.7597110748291016	60-64
Uterus	Unknown/missing	24	0.754072036743164	60-64
Uterus	Unknown/missing	27	0.741146469116211	60-64
Uterus	Unknown/missing	30	0.7349042510986328	60-64
Uterus	Unknown/missing	33	0.7203643035888672	60-64
Uterus	Unknown/missing	36	0.7133757781982422	60-64
Uterus	Unknown/missing	39	0.7104408264160156	60-64
Uterus	Unknown/missing	42	0.7073614501953125	60-64
Uterus	Unknown/missing	45	0.6993343353271484	60-64
Uterus	Unknown/missing	48	0.6857591247558594	60-64
Uterus	Unknown/missing	51	0.6817750549316406	60-64
Uterus	Unknown/missing	54	0.6769743347167969	60-64
Uterus	Unknown/missing	57	0.6713973999023437	60-64
Uterus	Unknown/missing	60	0.6650201416015625	60-64
Urothelial Tract	I	0.9959999620914459	0.999	60-64
Urothelial Tract	I	2.003999948501587	0.999	60-64
Urothelial Tract	I	3	0.9931822967529297	60-64
Urothelial Tract	I	3.996000051498413	0.993904800415039	60-64
Urothelial Tract	I	5.003999948501587	0.9851642608642578	60-64
Urothelial Tract	I	6	0.9574130249023437	60-64
Urothelial Tract	I	9	0.9497257995605469	60-64
Urothelial Tract	I	12	0.9413978576660156	60-64
Urothelial Tract	I	15	0.9327519989013672	60-64
Urothelial Tract	I	18	0.9120613861083985	60-64
Urothelial Tract	I	21	0.8911184692382812	60-64
Urothelial Tract	I	24	0.8811015319824219	60-64
Urothelial Tract	I	27	0.8833084869384765	60-64
Urothelial Tract	I	30	0.8855583190917968	60-64
Urothelial Tract	I	33	0.8418983459472656	60-64
Urothelial Tract	I	36	0.8440589141845704	60-64
Urothelial Tract	I	39	0.8464404296875	60-64
Urothelial Tract	I	42	0.8488143920898438	60-64
Urothelial Tract	I	45	0.8511952209472656	60-64
Urothelial Tract	I	48	0.8535446166992188	60-64
Urothelial Tract	I	51	0.8560144805908203	60-64
Urothelial Tract	I	54	0.8584951019287109	60-64
Urothelial Tract	I	57	0.8609712982177734	60-64
Urothelial Tract	I	60	0.8634510803222656	60-64
Urothelial Tract	II	0.9959999620914459	0.999	60-64
Urothelial Tract	II	2.003999948501587	0.999	60-64
Urothelial Tract	II	3	0.999	60-64
Urothelial Tract	II	3.996000051498413	0.999	60-64
Urothelial Tract	II	5.003999948501587	0.9847821807861328	60-64
Urothelial Tract	II	6	0.9855140686035156	60-64
Urothelial Tract	II	9	0.987713623046875	60-64
Urothelial Tract	II	12	0.9899296569824219	60-64
Urothelial Tract	II	15	0.992359619140625	60-64
Urothelial Tract	II	18	0.9947917175292968	60-64
Urothelial Tract	II	21	0.997254638671875	60-64
Urothelial Tract	II	24	0.9996843719482422	60-64
Urothelial Tract	II	27	0.9470382690429687	60-64
Urothelial Tract	II	30	0.8929061126708985	60-64
Urothelial Tract	II	33	0.8951597595214844	60-64
Urothelial Tract	II	36	0.8974270629882812	60-64
Urothelial Tract	II	39	0.864464340209961	60-64
Urothelial Tract	II	42	0.8668854522705078	60-64
Urothelial Tract	II	45	0.8693670654296874	60-64
Urothelial Tract	II	48	0.8718822479248047	60-64
Urothelial Tract	II	51	0.8158596801757813	60-64
Urothelial Tract	II	54	0.8184241485595704	60-64
Urothelial Tract	II	57	0.8209738159179687	60-64
Urothelial Tract	II	60	0.7203166198730468	60-64
Urothelial Tract	III	0.9959999620914459	0.9913440704345703	60-64
Urothelial Tract	III	2.003999948501587	0.9920355987548828	60-64
Urothelial Tract	III	3	0.9927310943603516	60-64
Urothelial Tract	III	3.996000051498413	0.9934288024902344	60-64
Urothelial Tract	III	5.003999948501587	0.9738419342041016	60-64
