NCRAS_Draw	Stage	Months	OS	CSS	Age
Lymphoid Leukemia	IV	6	0	0.999	55-59 years
Lymphoid Leukemia	IV	9	0	0.999	55-59 years
Lymphoid Leukemia	IV	12	0	0.999	55-59 years
Lymphoid Leukemia	IV	15	0	0.999	55-59 years
Lymphoid Leukemia	IV	18	0	0.999	55-59 years
Lymphoid Leukemia	IV	21	0	0.999	55-59 years
Lymphoid Leukemia	IV	24	0	0.999	55-59 years
Lymphoid Leukemia	IV	27	0	0.999	55-59 years
Lymphoid Leukemia	IV	30	0	0.999	55-59 years
Lymphoid Leukemia	IV	33	0	0.999	55-59 years
Lymphoid Leukemia	IV	36	0	0.999	55-59 years
Lymphoid Leukemia	IV	39	0	0.999	55-59 years
Lymphoid Leukemia	IV	42	0	0.999	55-59 years
Lymphoid Leukemia	IV	45	0	0.999	55-59 years
Lymphoid Leukemia	IV	48	0	0.999	55-59 years
Lymphoid Leukemia	IV	51	0	0.999	55-59 years
Lymphoid Leukemia	IV	54	0	0.999	55-59 years
Lymphoid Leukemia	IV	57	0	0.999	55-59 years
Lymphoid Leukemia	IV	60	0	0.8137334442138672	55-59 years
Lymphoid Leukemia	Unknown/missing	0.9959999620914459	0	0.989291763305664	55-59 years
Lymphoid Leukemia	Unknown/missing	2.003999948501587	0	0.9803164672851562	55-59 years
Lymphoid Leukemia	Unknown/missing	3	0	0.9692989349365234	55-59 years
Lymphoid Leukemia	Unknown/missing	3.996000051498413	0	0.9668215179443359	55-59 years
Lymphoid Leukemia	Unknown/missing	5.003999948501587	0	0.964298095703125	55-59 years
Lymphoid Leukemia	Unknown/missing	6	0	0.9627249908447265	55-59 years
Lymphoid Leukemia	Unknown/missing	9	0	0.9516725158691406	55-59 years
Lymphoid Leukemia	Unknown/missing	12	0	0.9442910766601562	55-59 years
Lymphoid Leukemia	Unknown/missing	15	0	0.923988037109375	55-59 years
Lymphoid Leukemia	Unknown/missing	18	0	0.9156838226318359	55-59 years
Lymphoid Leukemia	Unknown/missing	21	0	0.9118904876708984	55-59 years
Lymphoid Leukemia	Unknown/missing	24	0	0.8998000335693359	55-59 years
Lymphoid Leukemia	Unknown/missing	27	0	0.8984038543701172	55-59 years
Lymphoid Leukemia	Unknown/missing	30	0	0.8938872528076172	55-59 years
Lymphoid Leukemia	Unknown/missing	33	0	0.8905227661132813	55-59 years
Lymphoid Leukemia	Unknown/missing	36	0	0.8816367340087891	55-59 years
Lymphoid Leukemia	Unknown/missing	39	0	0.8795020294189453	55-59 years
Lymphoid Leukemia	Unknown/missing	42	0	0.8749693298339843	55-59 years
Lymphoid Leukemia	Unknown/missing	45	0	0.8698141479492187	55-59 years
Lymphoid Leukemia	Unknown/missing	48	0	0.8636868286132813	55-59 years
Lymphoid Leukemia	Unknown/missing	51	0	0.8595672607421875	55-59 years
Lymphoid Leukemia	Unknown/missing	54	0	0.861116943359375	55-59 years
Lymphoid Leukemia	Unknown/missing	57	0	0.8589189147949219	55-59 years
Lymphoid Leukemia	Unknown/missing	60	0	0.8514201354980468	55-59 years
Lung	I	0.9959999620914459	0	0.9938202667236328	55-59 years
Lung	I	2.003999948501587	0	0.9902527618408203	55-59 years
Lung	I	3	0	0.9838925170898437	55-59 years
Lung	I	3.996000051498413	0	0.9774079895019532	55-59 years
Lung	I	5.003999948501587	0	0.9722007751464844	55-59 years
Lung	I	6	0	0.9697773742675782	55-59 years
Lung	I	9	0	0.9517726898193359	55-59 years
Lung	I	12	0	0.92867919921875	55-59 years
Lung	I	15	0	0.9133653259277343	55-59 years
Lung	I	18	0	0.8970272827148438	55-59 years
Lung	I	21	0	0.8739244079589844	55-59 years
Lung	I	24	0	0.85513916015625	55-59 years
Lung	I	27	0	0.8415547180175781	55-59 years
Lung	I	30	0	0.8268805694580078	55-59 years
Lung	I	33	0	0.8046714782714843	55-59 years
Lung	I	36	0	0.7911239624023437	55-59 years
Lung	I	39	0	0.7836615753173828	55-59 years
Lung	I	42	0	0.7637346649169922	55-59 years
Lung	I	45	0	0.7537845611572266	55-59 years
Lung	I	48	0	0.7398974609375	55-59 years
Lung	I	51	0	0.7290111541748047	55-59 years
Lung	I	54	0	0.7132340240478515	55-59 years
Lung	I	57	0	0.69736480712890625	55-59 years
Lung	I	60	0	0.6899634552001953	55-59 years
Lung	II	0.9959999620914459	0	0.9922857666015625	55-59 years
Lung	II	2.003999948501587	0	0.9817002105712891	55-59 years
Lung	II	3	0	0.9653126525878907	55-59 years
Lung	II	3.996000051498413	0	0.9486859130859375	55-59 years
Lung	II	5.003999948501587	0	0.9390473937988282	55-59 years
Lung	II	6	0	0.9278160095214844	55-59 years
Lung	II	9	0	0.8762125396728515	55-59 years
Lung	II	12	0	0.8329164123535157	55-59 years
Lung	II	15	0	0.7808389282226562	55-59 years
Lung	II	18	0	0.7486361694335938	55-59 years
Lung	II	21	0	0.7203769683837891	55-59 years
Lung	II	24	0	0.6804916381835937	55-59 years
Lung	II	27	0	0.6668207550048828	55-59 years
Lung	II	30	0	0.6494643402099609	55-59 years
Lung	II	33	0	0.6209006500244141	55-59 years
Lung	II	36	0	0.614004020690918	55-59 years
Lung	II	39	0	0.5947016906738282	55-59 years
Lung	II	42	0	0.5828965377807617	55-59 years
Lung	II	45	0	0.5699478912353516	55-59 years
Lung	II	48	0	0.5551326751708985	55-59 years
Lung	II	51	0	0.542705307006836	55-59 years
Lung	II	54	0	0.5383359146118164	55-59 years
Lung	II	57	0	0.5328005981445313	55-59 years
Lung	II	60	0	0.5254000854492188	55-59 years
Lung	III	0.9959999620914459	0	0.9551187896728516	55-59 years
Lung	III	2.003999948501587	0	0.9155327606201172	55-59 years
Lung	III	3	0	0.8825247955322265	55-59 years
Lung	III	3.996000051498413	0	0.8482358551025391	55-59 years
Lung	III	5.003999948501587	0	0.8256592559814453	55-59 years
Lung	III	6	0	0.7922560119628906	55-59 years
Lung	III	9	0	0.6774500274658203	55-59 years
Lung	III	12	0	0.58698974609375	55-59 years
Lung	III	15	0	0.5133252716064454	55-59 years
Lung	III	18	0	0.4508064270019531	55-59 years
Lung	III	21	0	0.39594135284423826	55-59 years
Lung	III	24	0	0.3604425048828125	55-59 years
Lung	III	27	0	0.33290130615234376	55-59 years
Lung	III	30	0	0.30873712539672854	55-59 years
Lung	III	33	0	0.2916635322570801	55-59 years
Lung	III	36	0	0.2768995666503906	55-59 years
Lung	III	39	0	0.2632389450073242	55-59 years
Lung	III	42	0	0.246087703704834	55-59 years
Lung	III	45	0	0.23288721084594727	55-59 years
Lung	III	48	0	0.21898435592651366	55-59 years
Lung	III	51	0	0.21149181365966796	55-59 years
Lung	III	54	0	0.2005777931213379	55-59 years
Lung	III	57	0	0.1859773254394531	55-59 years
Lung	III	60	0	0.1800084114074707	55-59 years
Lung	IV	0.9959999620914459	0	0.8413269805908203	55-59 years
Lung	IV	2.003999948501587	0	0.7114183044433594	55-59 years
Lung	IV	3	0	0.6062842559814453	55-59 years
Lung	IV	3.996000051498413	0	0.5365896224975586	55-59 years
Lung	IV	5.003999948501587	0	0.4864737319946289	55-59 years
Lung	IV	6	0	0.44125389099121093	55-59 years
Lung	IV	9	0	0.3245227813720703	55-59 years
Lung	IV	12	0	0.24788103103637696	55-59 years
Lung	IV	15	0	0.1974468421936035	55-59 years
Lung	IV	18	0	0.16289911270141602	55-59 years
Lung	IV	21	0	0.1322503662109375	55-59 years
Lung	IV	24	0	0.11348612785339356	55-59 years
Lung	IV	27	0	0.10211682319641113	55-59 years
Lung	IV	30	0	0.09107340812683105	55-59 years
Lung	IV	33	0	0.08289028167724609	55-59 years
Lung	IV	36	0	0.07728405475616455	55-59 years
Lung	IV	39	0	0.06994447708129883	55-59 years
Lung	IV	42	0	0.06448434352874756	55-59 years
Lung	IV	45	0	0.06313338756561279	55-59 years
Lung	IV	48	0	0.05725450038909912	55-59 years
Lung	IV	51	0	0.05300351142883301	55-59 years
Lung	IV	54	0	0.048111858367919924	55-59 years
Lung	IV	57	0	0.046492390632629395	55-59 years
Lung	IV	60	0	0.045416650772094724	55-59 years
Lung	Unknown/missing	0.9959999620914459	0	0.5827230834960937	55-59 years
Lung	Unknown/missing	2.003999948501587	0	0.5317694091796875	55-59 years
Lung	Unknown/missing	3	0	0.4859918594360352	55-59 years
Lung	Unknown/missing	3.996000051498413	0	0.4639701843261719	55-59 years
Lung	Unknown/missing	5.003999948501587	0	0.4457164001464844	55-59 years
Lung	Unknown/missing	6	0	0.4293124771118164	55-59 years
Lung	Unknown/missing	9	0	0.39411273956298826	55-59 years
Lung	Unknown/missing	12	0	0.3494406509399414	55-59 years
Lung	Unknown/missing	15	0	0.3232905960083008	55-59 years
Lung	Unknown/missing	18	0	0.30543214797973633	55-59 years
Lung	Unknown/missing	21	0	0.27746089935302737	55-59 years
Lung	Unknown/missing	24	0	0.27044942855834964	55-59 years
Lung	Unknown/missing	27	0	0.25028472900390625	55-59 years
Lung	Unknown/missing	30	0	0.2452133560180664	55-59 years
Lung	Unknown/missing	33	0	0.2368917655944824	55-59 years
Lung	Unknown/missing	36	0	0.23428333282470704	55-59 years
Lung	Unknown/missing	39	0	0.2252602195739746	55-59 years
Lung	Unknown/missing	42	0	0.22227603912353516	55-59 years
Lung	Unknown/missing	45	0	0.21906183242797853	55-59 years
Lung	Unknown/missing	48	0	0.21555713653564454	55-59 years
Lung	Unknown/missing	51	0	0.21590648651123046	55-59 years
Lung	Unknown/missing	54	0	0.21625202178955077	55-59 years
Lung	Unknown/missing	57	0	0.2165973663330078	55-59 years
Lung	Unknown/missing	60	0	0.20452121734619141	55-59 years
Liver/Bile-duct	I	0.9959999620914459	0	0.9819999694824219	55-59 years
Liver/Bile-duct	I	2.003999948501587	0	0.9590227508544922	55-59 years
Liver/Bile-duct	I	3	0	0.9499147796630859	55-59 years
Liver/Bile-duct	I	3.996000051498413	0	0.9357588195800781	55-59 years
Liver/Bile-duct	I	5.003999948501587	0	0.9262957000732421	55-59 years
Liver/Bile-duct	I	6	0	0.916685791015625	55-59 years
Liver/Bile-duct	I	9	0	0.8972823333740234	55-59 years
Liver/Bile-duct	I	12	0	0.8762468719482421	55-59 years
Liver/Bile-duct	I	15	0	0.8405997467041015	55-59 years
Liver/Bile-duct	I	18	0	0.8278595733642579	55-59 years
Liver/Bile-duct	I	21	0	0.7979661560058594	55-59 years
Liver/Bile-duct	I	24	0	0.7485157012939453	55-59 years
Liver/Bile-duct	I	27	0	0.7219465637207031	55-59 years
Liver/Bile-duct	I	30	0	0.7030125427246093	55-59 years
Liver/Bile-duct	I	33	0	0.6708576202392578	55-59 years
Liver/Bile-duct	I	36	0	0.6473457336425781	55-59 years
Liver/Bile-duct	I	39	0	0.6222542953491211	55-59 years
Liver/Bile-duct	I	42	0	0.5941989898681641	55-59 years
Liver/Bile-duct	I	45	0	0.5781118392944335	55-59 years
Liver/Bile-duct	I	48	0	0.5598619079589844	55-59 years
Liver/Bile-duct	I	51	0	0.5396460723876954	55-59 years
Liver/Bile-duct	I	54	0	0.5095335388183594	55-59 years
Liver/Bile-duct	I	57	0	0.4647079086303711	55-59 years
Liver/Bile-duct	I	60	0	0.46558250427246095	55-59 years
Liver/Bile-duct	II	0.9959999620914459	0	0.97458740234375	55-59 years
Liver/Bile-duct	II	2.003999948501587	0	0.9485816955566406	55-59 years
Liver/Bile-duct	II	3	0	0.9436222839355469	55-59 years
Liver/Bile-duct	II	3.996000051498413	0	0.9385975646972656	55-59 years
Liver/Bile-duct	II	5.003999948501587	0	0.9112268829345703	55-59 years
Liver/Bile-duct	II	6	0	0.8831826782226563	55-59 years
Liver/Bile-duct	II	9	0	0.8127841949462891	55-59 years
Liver/Bile-duct	II	12	0	0.7689870452880859	55-59 years
Liver/Bile-duct	II	15	0	0.7360050201416015	55-59 years
Liver/Bile-duct	II	18	0	0.7225193023681641	55-59 years
Liver/Bile-duct	II	21	0	0.6745909118652343	55-59 years
Liver/Bile-duct	II	24	0	0.6574461364746094	55-59 years
Liver/Bile-duct	II	27	0	0.6389295959472656	55-59 years
Liver/Bile-duct	II	30	0	0.6181532287597656	55-59 years
Liver/Bile-duct	II	33	0	0.5941633605957031	55-59 years
Liver/Bile-duct	II	36	0	0.5516032409667969	55-59 years
Liver/Bile-duct	II	39	0	0.5169057846069336	55-59 years
Liver/Bile-duct	II	42	0	0.5176964950561523	55-59 years
Liver/Bile-duct	II	45	0	0.5184703063964844	55-59 years
Liver/Bile-duct	II	48	0	0.5192361450195313	55-59 years
Liver/Bile-duct	II	51	0	0.4864957809448242	55-59 years
Liver/Bile-duct	II	54	0	0.48727108001708985	55-59 years
Liver/Bile-duct	II	57	0	0.41884185791015627	55-59 years
Liver/Bile-duct	II	60	0	0.4194742584228516	55-59 years
Liver/Bile-duct	III	0.9959999620914459	0	0.9209895324707031	55-59 years
Liver/Bile-duct	III	2.003999948501587	0	0.8534499359130859	55-59 years
Liver/Bile-duct	III	3	0	0.7488841247558594	55-59 years
Liver/Bile-duct	III	3.996000051498413	0	0.6843997192382812	55-59 years
Liver/Bile-duct	III	5.003999948501587	0	0.6626422119140625	55-59 years
Liver/Bile-duct	III	6	0	0.6555516815185547	55-59 years
Liver/Bile-duct	III	9	0	0.5787898254394531	55-59 years
Liver/Bile-duct	III	12	0	0.5099189376831055	55-59 years
Liver/Bile-duct	III	15	0	0.47186138153076174	55-59 years
Liver/Bile-duct	III	18	0	0.39908977508544924	55-59 years
Liver/Bile-duct	III	21	0	0.36499900817871095	55-59 years
Liver/Bile-duct	III	24	0	0.32709667205810544	55-59 years
Liver/Bile-duct	III	27	0	0.32767070770263673	55-59 years
Liver/Bile-duct	III	30	0	0.2815851211547852	55-59 years
Liver/Bile-duct	III	33	0	0.26547210693359374	55-59 years
Liver/Bile-duct	III	36	0	0.26594135284423825	55-59 years
Liver/Bile-duct	III	39	0	0.24690986633300782	55-59 years
Liver/Bile-duct	III	42	0	0.22584121704101562	55-59 years
Liver/Bile-duct	III	45	0	0.22630067825317382	55-59 years
Liver/Bile-duct	III	48	0	0.1943075180053711	55-59 years
Liver/Bile-duct	III	51	0	0.13962740898132325	55-59 years
Liver/Bile-duct	III	54	0	0.13996237754821778	55-59 years
Liver/Bile-duct	III	57	0	0.14034273147583007	55-59 years
Liver/Bile-duct	III	60	0	0.14081194877624512	55-59 years
Liver/Bile-duct	IV	0.9959999620914459	0	0.8133688354492188	55-59 years
Liver/Bile-duct	IV	2.003999948501587	0	0.6796241760253906	55-59 years
Liver/Bile-duct	IV	3	0	0.5864159393310547	55-59 years
Liver/Bile-duct	IV	3.996000051498413	0	0.5147597122192383	55-59 years
Liver/Bile-duct	IV	5.003999948501587	0	0.4692073822021484	55-59 years
Liver/Bile-duct	IV	6	0	0.4353535842895508	55-59 years
Liver/Bile-duct	IV	9	0	0.32257225036621096	55-59 years
Liver/Bile-duct	IV	12	0	0.24366706848144531	55-59 years
Liver/Bile-duct	IV	15	0	0.19666095733642577	55-59 years
Liver/Bile-duct	IV	18	0	0.1551360321044922	55-59 years
Liver/Bile-duct	IV	21	0	0.11692964553833007	55-59 years
Liver/Bile-duct	IV	24	0	0.10595391273498535	55-59 years
Liver/Bile-duct	IV	27	0	0.09619571685791016	55-59 years
Liver/Bile-duct	IV	30	0	0.0926468849182129	55-59 years
Liver/Bile-duct	IV	33	0	0.08093252182006835	55-59 years
Liver/Bile-duct	IV	36	0	0.07209265232086182	55-59 years
Liver/Bile-duct	IV	39	0	0.06190326690673828	55-59 years
Liver/Bile-duct	IV	42	0	0.05080735683441162	55-59 years
Liver/Bile-duct	IV	45	0	0.05089639186859131	55-59 years
Liver/Bile-duct	IV	48	0	0.04182258129119873	55-59 years
Liver/Bile-duct	IV	51	0	0.041917400360107424	55-59 years
Liver/Bile-duct	IV	54	0	0.04200589656829834	55-59 years
Liver/Bile-duct	IV	57	0	0.04208578586578369	55-59 years
Liver/Bile-duct	IV	60	0	0.04216583251953125	55-59 years
Liver/Bile-duct	Unknown/missing	0.9959999620914459	0	0.8443454742431641	55-59 years
Liver/Bile-duct	Unknown/missing	2.003999948501587	0	0.7645381927490235	55-59 years
Liver/Bile-duct	Unknown/missing	3	0	0.7169686126708984	55-59 years
Liver/Bile-duct	Unknown/missing	3.996000051498413	0	0.6751876831054687	55-59 years
Liver/Bile-duct	Unknown/missing	5.003999948501587	0	0.6350617218017578	55-59 years
Liver/Bile-duct	Unknown/missing	6	0	0.5966498947143555	55-59 years
Liver/Bile-duct	Unknown/missing	9	0	0.5297068786621094	55-59 years
Liver/Bile-duct	Unknown/missing	12	0	0.48965106964111327	55-59 years
Liver/Bile-duct	Unknown/missing	15	0	0.4459218978881836	55-59 years
Liver/Bile-duct	Unknown/missing	18	0	0.4045578384399414	55-59 years
Liver/Bile-duct	Unknown/missing	21	0	0.36015071868896487	55-59 years
Liver/Bile-duct	Unknown/missing	24	0	0.3377834320068359	55-59 years
Liver/Bile-duct	Unknown/missing	27	0	0.3214797210693359	55-59 years
Liver/Bile-duct	Unknown/missing	30	0	0.311840705871582	55-59 years
Liver/Bile-duct	Unknown/missing	33	0	0.3002165222167969	55-59 years
Liver/Bile-duct	Unknown/missing	36	0	0.2960119819641113	55-59 years
Liver/Bile-duct	Unknown/missing	39	0	0.2880362319946289	55-59 years
Liver/Bile-duct	Unknown/missing	42	0	0.2774783134460449	55-59 years
Liver/Bile-duct	Unknown/missing	45	0	0.26630725860595705	55-59 years
Liver/Bile-duct	Unknown/missing	48	0	0.2563167190551758	55-59 years
Liver/Bile-duct	Unknown/missing	51	0	0.25227563858032226	55-59 years
Liver/Bile-duct	Unknown/missing	54	0	0.2425863838195801	55-59 years
Liver/Bile-duct	Unknown/missing	57	0	0.2400617218017578	55-59 years
Liver/Bile-duct	Unknown/missing	60	0	0.2405575180053711	55-59 years
Kidney	I	0.9959999620914459	0	0.9988224029541015	55-59 years
Kidney	I	2.003999948501587	0	0.9965233612060547	55-59 years
Kidney	I	3	0	0.9969754028320312	55-59 years
Kidney	I	3.996000051498413	0	0.9957289123535156	55-59 years
Kidney	I	5.003999948501587	0	0.9961802673339843	55-59 years
Kidney	I	6	0	0.9960456085205078	55-59 years
Kidney	I	9	0	0.9937644958496094	55-59 years
Kidney	I	12	0	0.9925553131103516	55-59 years
Kidney	I	15	0	0.9913040161132812	55-59 years
Kidney	I	18	0	0.9906057739257812	55-59 years
Kidney	I	21	0	0.9889555358886719	55-59 years
Kidney	I	24	0	0.9895665740966797	55-59 years
Kidney	I	27	0	0.987486572265625	55-59 years
Kidney	I	30	0	0.9870903778076172	55-59 years
Kidney	I	33	0	0.9823044586181641	55-59 years
Kidney	I	36	0	0.9744795989990235	55-59 years
Kidney	I	39	0	0.9735517120361328	55-59 years
Kidney	I	42	0	0.9694281005859375	55-59 years
Kidney	I	45	0	0.9678521728515626	55-59 years
Kidney	I	48	0	0.96585845947265625	55-59 years
Kidney	I	51	0	0.9612640380859375	55-59 years
Kidney	I	54	0	0.9581192016601563	55-59 years
Kidney	I	57	0	0.9540237426757813	55-59 years
Kidney	I	60	0	0.9521237945556641	55-59 years
Kidney	II	0.9959999620914459	0	0.9977197265625	55-59 years
Kidney	II	2.003999948501587	0	0.9926443481445313	55-59 years
Kidney	II	3	0	0.9930886077880859	55-59 years
Kidney	II	3.996000051498413	0	0.99070556640625	55-59 years
Kidney	II	5.003999948501587	0	0.9882959747314453	55-59 years
Kidney	II	6	0	0.9887374114990234	55-59 years
Kidney	II	9	0	0.9871080780029297	55-59 years
Kidney	II	12	0	0.9822904205322266	55-59 years
Kidney	II	15	0	0.9837296295166016	55-59 years
Kidney	II	18	0	0.9851713562011719	55-59 years
Kidney	II	21	0	0.98302490234375	55-59 years
Kidney	II	24	0	0.976839828491211	55-59 years
Kidney	II	27	0	0.9702484130859375	55-59 years
Kidney	II	30	0	0.9631250762939453	55-59 years
Kidney	II	33	0	0.9599210357666016	55-59 years
Kidney	II	36	0	0.951072769165039	55-59 years
Kidney	II	39	0	0.9527409362792969	55-59 years
Kidney	II	42	0	0.9480575561523438	55-59 years
Kidney	II	45	0	0.9497543334960937	55-59 years
Kidney	II	48	0	0.9514420318603516	55-59 years
Kidney	II	51	0	0.9427886199951172	55-59 years
Kidney	II	54	0	0.944604263305664	55-59 years
Kidney	II	57	0	0.9322167205810546	55-59 years
Kidney	II	60	0	0.9340114593505859	55-59 years
Kidney	III	0.9959999620914459	0	0.9980638885498047	55-59 years
Kidney	III	2.003999948501587	0	0.9900108337402344	55-59 years
Kidney	III	3	0	0.985528564453125	55-59 years
Kidney	III	3.996000051498413	0	0.9834803009033203	55-59 years
Kidney	III	5.003999948501587	0	0.9737603759765625	55-59 years
Kidney	III	6	0	0.970303726196289	55-59 years
Kidney	III	9	0	0.9608256530761718	55-59 years
Kidney	III	12	0	0.9506495666503906	55-59 years
Kidney	III	15	0	0.9352582550048828	55-59 years
Kidney	III	18	0	0.9268681335449219	55-59 years
Kidney	III	21	0	0.9178379058837891	55-59 years
Kidney	III	24	0	0.9005274200439453	55-59 years
Kidney	III	27	0	0.8898861694335938	55-59 years
Kidney	III	30	0	0.8826557159423828	55-59 years
Kidney	III	33	0	0.872293701171875	55-59 years
Kidney	III	36	0	0.8633902740478515	55-59 years
Kidney	III	39	0	0.8564479064941406	55-59 years
Kidney	III	42	0	0.8424858093261719	55-59 years
Kidney	III	45	0	0.8233193969726562	55-59 years
Kidney	III	48	0	0.8131664276123047	55-59 years
Kidney	III	51	0	0.8055304718017579	55-59 years
Kidney	III	54	0	0.8016093444824218	55-59 years
Kidney	III	57	0	0.803109130859375	55-59 years
Kidney	III	60	0	0.7884885406494141	55-59 years
Kidney	IV	0.9959999620914459	0	0.9389823150634765	55-59 years
Kidney	IV	2.003999948501587	0	0.8381372833251953	55-59 years
Kidney	IV	3	0	0.772942123413086	55-59 years
Kidney	IV	3.996000051498413	0	0.7182787322998047	55-59 years
Kidney	IV	5.003999948501587	0	0.6721514129638672	55-59 years
Kidney	IV	6	0	0.6370465850830078	55-59 years
Kidney	IV	9	0	0.5494877243041992	55-59 years
Kidney	IV	12	0	0.48441089630126954	55-59 years
Kidney	IV	15	0	0.4342685317993164	55-59 years
Kidney	IV	18	0	0.3951866149902344	55-59 years
Kidney	IV	21	0	0.3698932647705078	55-59 years
Kidney	IV	24	0	0.3360625457763672	55-59 years
Kidney	IV	27	0	0.3119105339050293	55-59 years
Kidney	IV	30	0	0.28956281661987304	55-59 years
Kidney	IV	33	0	0.2674053382873535	55-59 years
Kidney	IV	36	0	0.25400012969970703	55-59 years
Kidney	IV	39	0	0.24657413482666016	55-59 years
Kidney	IV	42	0	0.2382309341430664	55-59 years
Kidney	IV	45	0	0.22909175872802734	55-59 years
Kidney	IV	48	0	0.21855279922485352	55-59 years
Kidney	IV	51	0	0.20678016662597656	55-59 years
Kidney	IV	54	0	0.19381736755371093	55-59 years
